system:index,All_pixels,Water_pixels,date,perc cloud,poly_area,time,.geo
20190507T051651_20190507T053058_T43PFP,0,0,2019-05-07,0.0,100671900,05-35-36,
20190512T051659_20190512T053509_T43PFP,43415500,13769700,2019-05-12,0.4312573816526757,100671900,05-35-40,
20190517T051651_20190517T052226_T43PFP,97280100,35964500,2019-05-17,0.9663083740348598,100671900,05-35-36,
20190522T051659_20190522T052814_T43PFP,100546600,40910700,2019-05-22,0.9987553627178984,100671900,05-35-41,
20190527T051651_20190527T053014_T43PFP,57600700,23250700,2019-05-27,0.5721626392270336,100671900,05-35-35,
20190616T051651_20190616T052143_T43PFP,2304500,83300,2019-06-16,0.0228911940670634,100671900,05-35-35,
20190731T051659_20190731T053037_T43PFP,84173100,42962900,2019-07-31,0.836113155706806,100671900,05-35-40,
20190825T051651_20190825T052752_T43PFP,4786100,4258400,2019-08-25,0.047541568203242415,100671900,05-35-34,
20190830T051659_20190830T052653_T43PFP,30953600,30432900,2019-08-30,0.30747010834204974,100671900,05-35-36,
20190914T051651_20190914T051913_T43PFP,6837000,6672900,2019-09-14,0.067913687930793,100671900,05-35-31,
20190929T051649_20190929T052609_T43PFP,80098800,79429800,2019-09-29,0.7956420808587104,100671900,05-35-32,
20191004T051651_20191004T052839_T43PFP,92403300,91147500,2019-10-04,0.917865859291421,100671900,05-35-34,
20191009T051719_20191009T052831_T43PFP,100543200,99112300,2019-10-09,0.9987215896392141,100671900,05-35-33,
20191014T051751_20191014T052108_T43PFP,71581100,70477400,2019-10-14,0.711033565473583,100671900,05-35-35,
20191103T052001_20191103T052037_T43PFP,66170700,65416200,2019-11-03,0.6572906640283932,100671900,05-35-35,
20191108T052019_20191108T052749_T43PFP,63583100,62764000,2019-11-08,0.6315873644979384,100671900,05-35-32,
20191113T052051_20191113T053323_T43PFP,99357600,97480600,2019-11-13,0.986944718436823,100671900,05-35-34,
20191118T052109_20191118T053424_T43PFP,35668600,35330300,2019-11-18,0.35430542187045244,100671900,05-35-30,
20191123T052131_20191123T052801_T43PFP,100672300,98865000,2019-11-23,1.0000039733033745,100671900,05-35-32,
20191208T052209_20191208T053250_T43PFP,28226000,27753600,2019-12-08,0.28037615263047583,100671900,05-35-26,
20191213T052221_20191213T052753_T43PFP,97334400,95392200,2019-12-13,0.9668477499679652,100671900,05-35-28,
20191218T052229_20191218T052545_T43PFP,100627100,98290300,2019-12-18,0.999554990022042,100671900,05-35-27,
20191228T052229_20191228T053139_T43PFP,100672300,98401600,2019-12-28,1.0000039733033745,100671900,05-35-27,
20200102T052221_20200102T053005_T43PFP,88560300,87376000,2020-01-02,0.8796923471197027,100671900,05-35-26,
20200107T052209_20200107T053334_T43PFP,98454100,96016100,2020-01-07,0.9779700194393868,100671900,05-35-27,
20200112T052201_20200112T052758_T43PFP,100672000,98196000,2020-01-12,1.0000009933258436,100671900,05-35-26,
20200117T052139_20200117T052324_T43PFP,60703200,59449000,2020-01-17,0.6029805735264756,100671900,05-35-26,
20200122T052111_20200122T052733_T43PFP,100672200,97540200,2020-01-22,1.000002979977531,100671900,05-35-25,
20200127T052059_20200127T053400_T43PFP,100672200,97244600,2020-01-27,1.000002979977531,100671900,05-35-25,
20200201T052031_20200201T052329_T43PFP,92730300,89448700,2020-02-01,0.9211140348001776,100671900,05-35-24,
20200206T052009_20200206T053456_T43PFP,94497000,90887800,2020-02-06,0.9386631224800565,100671900,05-35-26,
20200211T051941_20200211T052916_T43PFP,99919300,95027800,2020-02-11,0.9925242297006414,100671900,05-35-25,
20200216T051909_20200216T052654_T43PFP,100671900,95294200,2020-02-16,1.0,100671900,05-35-28,
20200221T051831_20200221T052815_T43PFP,100671400,93959500,2020-02-21,0.9999950333707818,100671900,05-35-26,
20200226T051759_20200226T052438_T43PFP,19856100,17698000,2020-02-26,0.19723577284227278,100671900,05-35-22,
20200226T051759_20200226T053517_T43PFP,100671900,17698000,2020-02-26,1.0,100671900,05-35-29,
20200307T051649_20200307T052727_T43PFP,90369700,81857400,2020-03-07,0.897665584934823,100671900,05-35-30,
20200312T051651_20200312T052221_T43PFP,99152100,89035400,2020-03-12,0.984903433828109,100671900,05-35-28,
20200317T051649_20200317T053052_T43PFP,100669600,88317100,2020-03-17,0.9999771535055959,100671900,05-35-30,
20200322T051651_20200322T052349_T43PFP,100671800,85838700,2020-03-22,0.9999990066741563,100671900,05-35-28,
20200401T051651_20200401T053115_T43PFP,100656600,79263400,2020-04-01,0.9998480211459205,100671900,05-35-28,
20200406T051649_20200406T053004_T43PFP,30396400,24170100,2020-04-06,0.3019352967411959,100671900,05-35-29,
20200411T051651_20200411T052138_T43PFP,97508500,65611900,2020-04-11,0.9685771302617712,100671900,05-35-30,
20200416T051649_20200416T052428_T43PFP,98246100,64694200,2020-04-16,0.9759039016845813,100671900,05-35-23,
20200421T051651_20200421T052353_T43PFP,81942200,58587600,2020-04-21,0.8139530494606737,100671900,05-35-33,
20200426T051649_20200426T052622_T43PFP,74079800,19853200,2020-04-26,0.7358537983290273,100671900,05-35-27,
20200501T051651_20200501T053108_T43PFP,95226700,60257100,2020-05-01,0.9459114211612177,100671900,05-35-35,
20200521T051701_20200521T052402_T43PFP,92170500,46220400,2020-05-21,0.9155533967273887,100671900,05-35-38,
20200526T051649_20200526T053453_T43PFP,99296200,57149400,2020-05-26,0.9863348163688179,100671900,05-35-33,
20200605T051649_20200605T052904_T43PFP,71476900,42321000,2020-06-05,0.7099985199444929,100671900,05-35-34,
20200610T051701_20200610T052153_T43PFP,49658800,33257200,2020-06-10,0.4932736940496802,100671900,05-35-38,
20200625T051659_20200625T053325_T43PFP,45217500,29462700,2020-06-25,0.4491571133553653,100671900,05-35-34,
20200720T051701_20200720T052357_T43PFP,62742100,54528800,2020-07-20,0.6232334941527874,100671900,05-35-37,
20200829T051701_20200829T053204_T43PFP,46502400,45620000,2020-08-29,0.46192035712050733,100671900,05-35-37,
20200903T051659_20200903T053206_T43PFP,72142100,71057700,2020-09-03,0.7166061234564958,100671900,05-35-35,
20200908T051651_20200908T052653_T43PFP,38454700,37784600,2020-09-08,0.3819804732005654,100671900,05-35-36,
20200923T051649_20200923T052705_T43PFP,8877600,8791100,2020-09-23,0.08818349509644698,100671900,05-35-34,
20201008T051721_20201008T053034_T43PFP,72380700,71309300,2020-10-08,0.7189761989194602,100671900,05-35-38,
20201028T051931_20201028T053443_T43PFP,89012800,87299900,2020-10-28,0.8841871465622483,100671900,05-35-37,
20201102T051959_20201102T053219_T43PFP,67515300,67490000,2020-11-02,0.6706469233221981,100671900,05-35-35,
20201107T052021_20201107T053457_T43PFP,58572400,57621100,2020-11-07,0.5818147864498435,100671900,05-35-36,
20201122T052119_20201122T052915_T43PFP,100672300,98476200,2020-11-22,1.0000039733033745,100671900,05-35-32,
20201127T052151_20201127T053312_T43PFP,95887000,93472100,2020-11-27,0.9524703517068814,100671900,05-35-33,
20201202T052159_20201202T052946_T43PFP,24264500,23526900,2020-12-02,0.24102554933402467,100671900,05-35-31,
20201212T052219_20201212T053123_T43PFP,100317500,97335700,2020-12-12,0.9964796532100815,100671900,05-35-29,
20201222T052229_20201222T053137_T43PFP,100672300,97566400,2020-12-22,1.0000039733033745,100671900,05-35-28,
20201227T052231_20201227T053122_T43PFP,100671300,97464500,2020-12-27,0.9999940400449381,100671900,05-35-31,
20210116T052151_20210116T053233_T43PFP,30698000,29618900,2021-01-16,0.30493116748566385,100671900,05-35-33,
20210121T052119_20210121T052907_T43PFP,100672300,96342600,2021-01-21,1.0000039733033745,100671900,05-35-32,
20210126T052111_20210126T052106_T43PFP,100669800,95413500,2021-01-26,0.9999791401572832,100671900,05-35-32,
20210131T052039_20210131T053249_T43PFP,100672300,95027400,2021-01-31,1.0000039733033745,100671900,05-35-32,
20210205T052011_20210205T053438_T43PFP,100672300,94787600,2021-02-05,1.0000039733033745,100671900,05-35-31,
20210210T051939_20210210T052401_T43PFP,100671300,94316000,2021-02-10,0.9999940400449381,100671900,05-35-31,
20210215T051911_20210215T052634_T43PFP,100672300,93379300,2021-02-15,1.0000039733033745,100671900,05-35-31,
20210225T051801_20210225T053358_T43PFP,100669800,89033300,2021-02-25,0.9999791401572832,100671900,05-35-32,
20210302T051729_20210302T052733_T43PFP,100670400,87677500,2021-03-02,0.9999851001123452,100671900,05-35-31,
20210307T051651_20210307T053320_T43PFP,100670300,87229800,2021-03-07,0.9999841067865015,100671900,05-35-32,
20210312T051649_20210312T052843_T43PFP,99534900,85090800,2021-03-12,0.9887058851576259,100671900,05-35-31,
20210317T051651_20210317T053058_T43PFP,100554700,83004800,2021-03-17,0.9988358221112346,100671900,05-35-31,
20210322T051649_20210322T052843_T43PFP,100648400,79473100,2021-03-22,0.9997665684267407,100671900,05-35-31,
20210327T051651_20210327T053454_T43PFP,100671700,61653300,2021-03-27,0.9999980133483127,100671900,05-35-30,
20210401T051649_20210401T052647_T43PFP,100670900,54029100,2021-04-01,0.9999900667415634,100671900,05-35-30,
